"Gene","Beta","HR","Pvalue","FDR"
"ZNF555",-0.518374560654778,0.595487690863526,0.00057271102157686,0.0373552614860415
"GTF2IP7",0.254963160298624,1.29041408152781,0.000574356727321351,0.0373552614860415
"TP53I3",0.29254760973739,1.33983652431049,0.000575090736713802,0.0373552614860415
"PAICS",0.358031590986202,1.43051081101338,0.000575128574585683,0.0373552614860415
"NRIP2",-0.475894242802094,0.621329188806915,0.000575144866075706,0.0373552614860415
"DNASE1L3",-0.218931050127217,0.803377108993471,0.00057600425446999,0.0373680274453396
"SDK1-AS1",-0.499063834305627,0.607098738775418,0.00057680877989985,0.0373772089375103
"SATB2-AS1",0.272412500935454,1.31312855636532,0.000581635611560629,0.0376189745395099
"SPANXD",0.362271544683038,1.43658898710177,0.000581874304641205,0.0376189745395099
"CCDC137",0.457749678516888,1.58051331710152,0.000584192759138048,0.037684852155154
"CIITA",-0.207081142321104,0.812953682362487,0.000584350778097412,0.037684852155154
"RFESDP1",1.47974183039971,4.39181170227391,0.000584898638352486,0.037684852155154
"UBE2M",0.467138189556348,1.59542185882319,0.000586413011542448,0.0377266848187916
"EIF2S2",0.594528975709036,1.81217716443628,0.000587384570263593,0.0377266848187916
"FEN1",0.331269330981951,1.39273484844314,0.000587938450650037,0.0377266848187916
"AC024132.1",2.0647655215481,7.88344918196158,0.00058857668402711,0.0377266848187916
"POLR1G",0.386226201865557,1.47141747055022,0.000588893902379321,0.0377266848187916
"ZNF333",-0.567168670321639,0.567128896545722,0.000589573004261609,0.0377273186018757
"LINC00324",-0.390769959454273,0.676535768797439,0.000592320864318734,0.0378601825927811
"AL096701.4",-0.515718983467604,0.597071155966968,0.000597287815505461,0.0380432604509763
"LMNB1",0.281937326507867,1.32569563140837,0.000598676744603403,0.0380432604509763
"PKP3",0.340806712233858,1.40608143625494,0.000598941143180072,0.0380432604509763
"FAM83D",0.224176656550424,1.25129204884156,0.000599704394026132,0.0380432604509763
"VIPR1",-0.197179156248835,0.82104352505729,0.000599720211482856,0.0380432604509763
"EID2B",-0.530966773130892,0.58803619719024,0.000600107412995201,0.0380432604509763
"CDKL2",-0.170954732052347,0.842859727138051,0.00060058022483323,0.0380432604509763
"C16orf89",-0.0990795819275977,0.905670630141023,0.000600583613618718,0.0380432604509763
"KIF2C",0.205907268901175,1.22863926564342,0.000602028190138279,0.0380906000427354
"LINC01559",0.132571672866083,1.14176084642889,0.000602682262631615,0.0380906000427354
"MAGEA8",0.167061150935522,1.18182653289683,0.000605758129582428,0.0382421280104579
"ENOX1",0.351857334166675,1.42170568042388,0.000609597507434826,0.0384293408040678
"AC127526.3",-0.960699364030975,0.382625198079498,0.000610086916766721,0.0384293408040678
"IRF4",-0.195294158695514,0.82259264968256,0.00061106604293876,0.0384480571838343
"OPN3",0.199422372242661,1.22069744574779,0.000612056263553169,0.0384674291126795
"CCDC66",-0.47732965725462,0.620437963701248,0.000615610737244752,0.0384702857464004
"COL19A1",-0.359422415307765,0.698079409633347,0.000615643126570784,0.0384702857464004
"LINC01170",-0.51344097257931,0.598432840939091,0.000616098205948515,0.0384702857464004
"AC087071.1",-0.353331413675029,0.702344388267123,0.000616272661442757,0.0384702857464004
"SCAT1",0.20584809901543,1.22856656934918,0.000616871570857019,0.0384702857464004
"IGSF9B",-0.150332231016499,0.860422070035256,0.000617451331053382,0.0384702857464004
"ARRDC5",-0.482990171282191,0.616935887032488,0.000617550436861261,0.0384702857464004
"ZNF439",-0.289387472267964,0.748722040163831,0.000618337128291881,0.0384702857464004
"BCAR3",0.26785338097107,1.30715547209822,0.000619367387706088,0.0384702857464004
"AP005270.1",6.19154412496896,488.599983458601,0.000620290367239198,0.0384702857464004
"OR1M4P",8.72744721391589,6169.95740873854,0.000620290367239214,0.0384702857464004
"AC092192.1",8.72744721391589,6169.95740873854,0.000620290367239214,0.0384702857464004
"ZNF506",-0.375885403671809,0.686681019657107,0.000623138526744374,0.0386044588832317
"AC239859.5",0.421058762134863,1.52357380422772,0.000627128220640242,0.0388089797659871
"ACTG1",0.477783206379632,1.61249586667089,0.000628506207927751,0.0388239451008083
"SORD",0.349098087113082,1.41778825027831,0.000631162496422854,0.0388239451008083
"MYORG",0.302994053910678,1.35390641396988,0.000631418170181955,0.0388239451008083
"IRAG2",-0.251151287818267,0.777904675155042,0.000631735712031926,0.0388239451008083
"CLECL1",-0.318243670565653,0.727425514630651,0.000632149607781416,0.0388239451008083
"AL161668.1",0.991525605721569,2.69534336853919,0.00063234064520992,0.0388239451008083
"CENPF",0.200311343515843,1.22178309319351,0.000632827673165166,0.0388239451008083
"KCNF1",0.188329959565685,1.20723178731539,0.000632879337796984,0.0388239451008083
"DPPA3P2",-0.366671927892179,0.693036973853042,0.000634960948203364,0.0389093026259922
"CENPA",0.199151853326712,1.22036726865965,0.000635717435174126,0.0389133616996488
"SQLE",0.304791980527639,1.35634282793888,0.000636896316377906,0.038924649628584
"LINC00921",-0.50592425167751,0.602948042076821,0.000637282737462449,0.038924649628584
"SNHG14",-0.209415509214487,0.811058163479556,0.000638442034598966,0.0389457927120717
"VEGFD",-0.162710464994144,0.849837210418576,0.000639010540986702,0.0389457927120717
"LMOD3",-0.569664209375185,0.565715368726523,0.000640735266462551,0.0389811863389942
"CCL14",-0.370211139744683,0.690588504562522,0.000641186481286156,0.0389811863389942
"SNRPGP14",-0.696163198726592,0.498494262723561,0.000641665618748876,0.0389811863389942
"AL035587.1",-0.583992455266317,0.557667453756342,0.000642886483007455,0.0389981192778769
"AL160272.1",-0.423031742339657,0.655057839713349,0.000643327851007973,0.0389981192778769
"CENPH",0.331154286185631,1.39257463076245,0.0006446593518428,0.0390368588823735
"FBXO45",0.38163262602756,1.46467390321185,0.000650037843404561,0.0392580014535352
"RASGRP2",-0.259397141096711,0.771516561260178,0.000650239258981073,0.0392580014535352
"AL138885.3",0.651041298032689,1.91753651678323,0.000650400407222966,0.0392580014535352
"LINC00907",-0.551340193840805,0.576177103702183,0.000652112850052235,0.0392874889860679
"MTFR2",0.261269715922337,1.298577865331,0.000652282703472392,0.0392874889860679
"AC110751.1",3.24452005754626,25.6493968711821,0.000653953424805527,0.0392990963583558
"ZNF710-AS1",-0.305246952475572,0.736941362424597,0.000654698455482895,0.0392990963583558
"PDF",0.511259192931042,1.66738943861625,0.00065484615962862,0.0392990963583558
"AL133245.1",-0.765512949620137,0.465095299319424,0.000655263774954847,0.0392990963583558
"INTS7",0.491625343114764,1.63497145113092,0.000656829432754868,0.0393412346061193
"STAR",-0.561181083533161,0.570534816479123,0.000657362051209102,0.0393412346061193
"MROH8",-0.52167417298942,0.593526050439865,0.00066103981725398,0.0395150477134671
"BTLA",-0.282993471590969,0.753524707161163,0.000662070958860116,0.0395150477134671
"SPDL1",0.385969012285688,1.47103908596952,0.000662369094813864,0.0395150477134671
"WDR19",-0.463005083305778,0.629389433121089,0.000667930626289495,0.0398047114034847
"LPGAT1",0.395675772014486,1.48538763522749,0.000669323313801815,0.0398455872638766
"GLCCI1",-0.257152077110353,0.773250611104824,0.000671869713673219,0.0399158876337553
"KIFC1",0.212350763280909,1.23658155641991,0.000671920273954055,0.0399158876337553
"PKIB",0.166356653336554,1.18099423215337,0.000675169103110832,0.0400530829934348
"SMNDC1",0.634746197466847,1.88654327123093,0.000675650665651279,0.0400530829934348
"AC007036.1",-0.592725891702894,0.552818306178794,0.00067950322578884,0.0401662400609312
"LINC00663",-0.460937876680687,0.630691856852674,0.000680501957568325,0.0401662400609312
"SLC44A1",0.386973045278345,1.47251679945773,0.000680704554169245,0.0401662400609312
"IRF1-AS1",-0.332444195603569,0.717168688913152,0.000680969259397507,0.0401662400609312
"DDX23",0.58302821470075,1.79145513591598,0.000681615907032929,0.0401662400609312
"C18orf54",0.30891363857677,1.36194474593776,0.000683614825777397,0.0401662400609312
"AC211486.1",-0.863717289141345,0.421591986562068,0.000683764069061744,0.0401662400609312
"MMADHC",0.466154047090736,1.59385250878003,0.000684362104481317,0.0401662400609312
"MIR223HG",-0.2599224566001,0.771111378083246,0.00068448190656856,0.0401662400609312
"LSP1P2",-0.744455213544985,0.474992999217784,0.000685173304561087,0.0401662400609312
"KIF20B",0.307726876589872,1.36032940038996,0.000685396674801614,0.0401662400609312
"UBE2R2",0.621609780836075,1.86192291848452,0.000686754622493356,0.040204027619611
"AVEN",0.417945547608633,1.51883796779103,0.000687565839549316,0.0402097632473364
"HOXA7",0.369211309465645,1.44659325022731,0.000688468219201356,0.0402127928453277
"ZNF14",-0.475977066033717,0.6212777304466,0.000689044236706872,0.0402127928453277
"AP000302.1",-0.810600889135914,0.444590836139791,0.000693266009215588,0.0404131922994328
"AP000695.1",0.324633803692487,1.38352391185645,0.000694138115858484,0.0404131922994328
"ZNF708",-0.458132474125994,0.632463685583471,0.000694738842580563,0.0404131922994328
"RGS13",-0.287705383590115,0.749982516850026,0.000695345475564953,0.0404131922994328
"KIAA1328",-0.494856860757793,0.60965816705905,0.000698354329433166,0.0405462653719095
"AC103858.3",-0.460263610390067,0.631117254511052,0.000700598259935588,0.0406346990762641
"AL662907.1",-0.570393621434362,0.565302879570084,0.000703056712082365,0.0407047652228125
"DNAH1",-0.244688005139534,0.782948776133566,0.000703250342823531,0.0407047652228125
"POLD2",0.41347962095031,1.51207007253145,0.000707115741042355,0.0408412809115606
"NUGGC",-0.248448786323767,0.780009806981943,0.000707544189660446,0.0408412809115606
"ACTL6A",0.393433993350981,1.48206145459319,0.000707782238019631,0.0408412809115606
"VDAC2",0.423590634371023,1.52743618590758,0.000709016725521787,0.040870681920262
"AC083964.2",-0.624239692106012,0.535668546756434,0.000710032033080636,0.0408874013247742
"AC068338.3",-0.703794525171589,0.494704568860983,0.000711080576727781,0.0409059985649034
"AC133963.1",-0.206764839508607,0.813210862569915,0.000713356283193778,0.0409547680967326
"KRT6C",0.175404784840249,1.19172851262832,0.000714430497499811,0.0409547680967326
"AKAP12",0.160430546461076,1.17401623072697,0.000714797161242106,0.0409547680967326
"DEPDC1",0.198549843279722,1.2196328163989,0.000715287163631622,0.0409547680967326
"ADGRB3",-0.291302066359778,0.747289912778114,0.000715560638840669,0.0409547680967326
"AC107464.2",-0.368023360310786,0.69210101380511,0.000719866026114642,0.0411378264138567
"FAM72D",0.292152165192881,1.33930679801201,0.00072021843817363,0.0411378264138567
"KCNJ14",0.355612622440417,1.4270546322363,0.000721972152846392,0.0411962571749678
"ZWINT",0.243028611468977,1.27510510622674,0.000724376537205426,0.0412916599206199
"PGS1",-0.512909908381067,0.598750731598669,0.000731750985035779,0.0416484049598546
"HMGCLL1",-0.270672435813933,0.762866343175184,0.000732790672617402,0.0416484049598546
"CMTM7",-0.319366469068673,0.726609220704321,0.000732851172842625,0.0416484049598546
"FCHSD2",-0.568793355965906,0.566208238461556,0.000734278966819757,0.0416857021750192
"CAMK1D",-0.197984493819482,0.820382574039491,0.000734986305555007,0.0416857021750192
"MFSD5",0.587303657139584,1.79913079596048,0.000736061828320987,0.0416887429110941
"ZNF655",-0.392270138142015,0.675521605159133,0.000736518872205366,0.0416887429110941
"PDGFRL2P",-0.402724591143682,0.668496183742575,0.000738156163199402,0.0417395103876925
"DOP1A",-0.381850639250533,0.682596998791189,0.000738897272254342,0.0417395517240589
"EI24",0.553537214086011,1.73939476078286,0.000740606946579426,0.0417829153450425
"GALNT4",0.360102881279769,1.43347688491068,0.000741147214152166,0.0417829153450425
"LTBR",0.35775270603607,1.4301119187023,0.000742840951331632,0.0418186715718053
"AC018647.1",-0.494358975071391,0.609961782710699,0.000743265022615101,0.0418186715718053
"NKX2-1-AS1",-0.157997893358203,0.853851580726015,0.000744501831091643,0.0418464957423953
"OR52E2",0.679207380693811,1.97231381850781,0.000745604847977458,0.0418667519019693
"AC139768.1",-0.58780432609589,0.555545743867882,0.000746810600443099,0.0418831169767745
"CLCN6",-0.401067621539245,0.669604779801062,0.000748033023723111,0.0418831169767745
"NPAS1",0.292628480837309,1.3399448827454,0.000748125067326733,0.0418831169767745
"DSG3",0.14231486773216,1.15293961487266,0.000750325143674261,0.041964613392639
"BUB1",0.215498749557432,1.24048043177261,0.000753690970408232,0.0420739061834582
"ACER1",-0.74840827849916,0.473119027445502,0.000753771910836043,0.0420739061834582
"CRTAC1",-0.129407949381006,0.878615461791083,0.000754748471319599,0.0420867456173232
"PTGDS",-0.264003125633209,0.767971139256858,0.000757269606200584,0.0421600035517086
"C11orf24",0.411056121362598,1.50841000820767,0.000757557889844629,0.0421600035517086
"HSF5",-0.623670421481431,0.535973573937883,0.000760074174039535,0.0422474110842396
"NAIPP2",-0.553612468630514,0.574869357337264,0.000760627257175096,0.0422474110842396
"ZMYM6",-0.684255480253106,0.504465674450679,0.000762010894445735,0.0422826045130637
"AL353743.1",-0.439680468601451,0.644242243823149,0.000763214667940418,0.0422877762197243
"ERCC6L",0.254840669681363,1.2902560275907,0.000763604303102018,0.0422877762197243
"SLFN14",-0.491294258083197,0.611834010406928,0.000765739089744641,0.0422926358922337
"PABPN1L",-0.92795647260433,0.395360816078247,0.00076588283257144,0.0422926358922337
"NGEF",0.169681814975883,1.18492776506244,0.000765942621788893,0.0422926358922337
"DNAH8-AS1",-0.773293859461738,0.461490477312261,0.000768542091573894,0.0423173541783543
"RHNO1",0.476319428109626,1.61013725692277,0.000768869211228116,0.0423173541783543
"ZNF101",-0.502113771738596,0.60524994639021,0.000768962169906963,0.0423173541783543
"ITM2BP1",-0.685665125750617,0.503755057660593,0.000769392791840733,0.0423173541783543
"LINC01524",0.338748399233633,1.40319025705193,0.000773490848697562,0.0425012866336976
"AC004899.2",3.0135094390379,20.3587223962466,0.000775723936496723,0.0425824855345075
"AL133481.1",-1.10684011518718,0.330601976467605,0.000778711254311971,0.0427048887870542
"CIB2",0.239034569582395,1.27002243997035,0.000779805635983405,0.0427233455142862
"PTDSS1",0.478513562200181,1.61367399258592,0.000781919089650908,0.0427803702487523
"TMEM125",-0.211909199059109,0.809038155657168,0.000782699875833277,0.0427803702487523
"CATSPERE",-0.406759040456165,0.665804602947676,0.000784100000718031,0.0427803702487523
"FCER2",-0.233889744163283,0.791449072964954,0.000785387663931472,0.0427803702487523
"ZNF75D",-0.471825317815038,0.623862481061386,0.000786175819832381,0.0427803702487523
"AC034102.8",-0.528507635127779,0.589484038841536,0.000786864525961425,0.0427803702487523
"OR13A1",-0.503249508697424,0.604562931864508,0.000787028219363489,0.0427803702487523
"AC097451.1",0.625055898909235,1.86835039326232,0.000788285749193747,0.0427803702487523
"SPIN4",0.320598242197476,1.37795186675774,0.00078834627206871,0.0427803702487523
"TESPA1",-0.256466226163928,0.773781127675124,0.000788823894055585,0.0427803702487523
"LINC01132",-0.321102748615243,0.725348718584753,0.000789362942545187,0.0427803702487523
"IL1R2",0.166678581710654,1.18137448891079,0.000789952558339561,0.0427803702487523
"ARHGEF26-AS1",-0.209950778627414,0.810624145021305,0.000791918228074241,0.0428456641323545
"IPO5P1",-0.329852222898728,0.719029981747629,0.000794609419701719,0.0429430953513306
"DNAJC28",-0.457980548562574,0.632559780284681,0.000795242506506121,0.0429430953513306
"CRAT37",-0.464142063400575,0.628674236522949,0.000796705594585679,0.042958338990455
"FRMPD2",-0.245642406885185,0.782201884928697,0.000797048789981835,0.042958338990455
"YARS2",0.428121313141199,1.53437220918992,0.000798576509783173,0.0429995695468349
"HAND2-AS1",0.287878913856065,1.33359581437177,0.000799926251167406,0.0430311472669978
"FUCA2",0.382846953611485,1.46645357746905,0.000804258541028375,0.0432229547273743
"TREML1",-0.371050612188083,0.690009017808824,0.000806379748907857,0.0432956806899327
"AC008551.1",-1.01695253615805,0.361695516346136,0.000807297891306236,0.0433037354141583
"SHC3",-0.192466300064864,0.824922117557036,0.000810115273906328,0.0433749823450883
"AL157935.2",-0.57813389241791,0.560944172642285,0.000810164900123777,0.0433749823450883
"AL353662.1",-0.657907932300754,0.517933754326899,0.000814555806509335,0.0435686889447536
"TESK2",-0.488525605328575,0.613530313478723,0.000817867586419577,0.0437030151519363
"GTF3C6",0.497500550304388,1.64460552051987,0.000818617567767219,0.0437030151519363
"RND3",0.229924913294066,1.25850550934856,0.000820612920897477,0.0437487402738165
"LINC01151",0.318691443742701,1.37532689371007,0.000821026096383175,0.0437487402738165
